record_id,product_name,brand_name,brand_confidence,product_type,vendor,price_usd,commission_type,commission_pct,commission_flat_usd,net_earnings_per_sale_usd,cart_conversion_pct,cancellation_rate_pct,promotion_status,promotable_now,product_age_days,online_since_iso,derived_niche,risk_flags,source_page,parse_flags
1213,"""Earn 80% Commission Promoting ChatGPT Cash Machine in 30 Days!""","""Earn 80% Commission Promoting ChatGPT Cash Machine in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1214,"""Earn 80% Commission Promoting Profitable AI Ventures!""","""Earn 80% Commission Promoting Profitable AI Ventures!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1215,"""Earn 80% Commission Promoting The Complete Gut Health Reset Mastery Guide!""","""Earn 80% Commission Promoting The Complete Gut Health Reset Mastery Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MAKE_MONEY,13,
1216,"""Earn 80% Commission Promoting Online Business Guide!""","""Earn 80% Commission Promoting Online Business Guide!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1217,"""Earn 80% Commission Promoting Core and Balance Blueprint!""","""Earn 80% Commission Promoting Core and Balance Blueprint!""",LOW,Member area and video courses,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,education-courses,MAKE_MONEY,13,
1218,"""Earn 80% Commission Promoting The Natural Weight Loss Solution After 40!""","""Earn 80% Commission Promoting The Natural Weight Loss Solution After 40!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,weight-loss,MEDICAL|MAKE_MONEY,13,
1219,"""Earn 80% Commission Promoting The Natural Weight Loss Solution Fast!""","""Earn 80% Commission Promoting The Natural Weight Loss Solution Fast!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,weight-loss,MEDICAL|MAKE_MONEY,13,
1220,"""Earn 80% Commission Promoting AI Design and Art Business for Women!""","""Earn 80% Commission Promoting AI Design and Art Business for Women!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1221,"""Earn 80% Commission Promoting The Hormone Balance Blueprint Fast!""","""Earn 80% Commission Promoting The Hormone Balance Blueprint Fast!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MAKE_MONEY,13,
1222,"""Earn 80% Commission Promoting Stress and Anxiety Freedom on a Budget!""","""Earn 80% Commission Promoting Stress and Anxiety Freedom on a Budget!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,mental-wellbeing,MAKE_MONEY,13,
1223,"""Earn 80% Commission Promoting Build and Sell AI Tools in 30 Days!""","""Earn 80% Commission Promoting Build and Sell AI Tools in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1224,"""Earn 80% Commission Promoting The Natural Weight Loss Solution for Women!""","""Earn 80% Commission Promoting The Natural Weight Loss Solution for Women!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,weight-loss,MEDICAL|MAKE_MONEY,13,
1225,"""Earn 80% Commission Promoting Blogging for Profit in 30 Days!""","""Earn 80% Commission Promoting Blogging for Profit in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,FINANCIAL|MAKE_MONEY,13,
1226,"""Earn 80% Commission Promoting AI Design and Art Business Without Experience!""","""Earn 80% Commission Promoting AI Design and Art Business Without Experience!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1227,"""Earn 80% Commission Promoting Metaverse Fitness Fusion!""","""Earn 80% Commission Promoting Metaverse Fitness Fusion!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,fitness,MAKE_MONEY,13,
1228,"""Earn 80% Commission Promoting AI Freelancing Goldmine Without Experience!""","""Earn 80% Commission Promoting AI Freelancing Goldmine Without Experience!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1229,"""Earn 80% Commission Promoting Managing Chronic Kidney Disease A Practical Guide to Protecting and...!""","""Earn 80% Commission Promoting Managing Chronic Kidney Disease A Practical Guide to Protecting and...!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Copy promo link,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MEDICAL|MAKE_MONEY,13,
1230,"""Earn 80% Commission Promoting The 2026 Guide to Automated Side Hustles!""","""Earn 80% Commission Promoting The 2026 Guide to Automated Side Hustles!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1231,"""Earn 80% Commission Promoting The Freelancer Fast Track for Beginners!""","""Earn 80% Commission Promoting The Freelancer Fast Track for Beginners!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1232,"""Earn 80% Commission Promoting The Ultimate Online Business Blueprint!""","""Earn 80% Commission Promoting The Ultimate Online Business Blueprint!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1233,"""Earn 80% Commission Promoting Blogging for Profit Mastery Guide!""","""Earn 80% Commission Promoting Blogging for Profit Mastery Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,FINANCIAL|MAKE_MONEY,13,
1234,"""Earn 80% Commission Promoting The 2026 Fasting and Fitness Fusion!""","""Earn 80% Commission Promoting The 2026 Fasting and Fitness Fusion!""",LOW,Member area and video courses,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Copy promo link,YES,22.0,2026-08-02,fitness,MAKE_MONEY,13,
1235,"""Earn 80% Commission Promoting Crypto Business Strategies!""","""Earn 80% Commission Promoting Crypto Business Strategies!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,forex-crypto-trading,FINANCIAL|MAKE_MONEY,13,
1236,"""Earn 80% Commission Promoting Faceless TikTok Shorts AI Business Blueprint!""","""Earn 80% Commission Promoting Faceless TikTok Shorts AI Business Blueprint!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1237,"""Earn 80% Commission Promoting The AI Business Blueprint 2026!""","""Earn 80% Commission Promoting The AI Business Blueprint 2026!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1238,"""Earn 80% Commission Promoting Email Marketing Profits for Busy People!""","""Earn 80% Commission Promoting Email Marketing Profits for Busy People!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1239,"""Earn 80% Commission Promoting Email Marketing Profits in 30 Days!""","""Earn 80% Commission Promoting Email Marketing Profits in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1240,"""Earn 80% Commission Promoting AI-Powered MicroSaaS!""","""Earn 80% Commission Promoting AI-Powered MicroSaaS!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1241,"""Earn 80% Commission Promoting Digital Products Goldmine From Scratch!""","""Earn 80% Commission Promoting Digital Products Goldmine From Scratch!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1242,"""Earn 80% Commission Promoting AI Freelancing Goldmine Mastery Guide!""","""Earn 80% Commission Promoting AI Freelancing Goldmine Mastery Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1243,"""Earn 80% Commission Promoting The 550Calorie Beginner Blueprint!""","""Earn 80% Commission Promoting The 550Calorie Beginner Blueprint!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1244,"""Earn 80% Commission Promoting Managing Chronic Illness!""","""Earn 80% Commission Promoting Managing Chronic Illness!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1245,"""Earn 80% Commission Promoting Online Course Empire for Busy People!""","""Earn 80% Commission Promoting Online Course Empire for Busy People!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,survival-preparedness,MAKE_MONEY|SURVIVAL_FEAR,13,
1246,"""Earn 80% Commission Promoting The Hormone Balance Blueprint Mastery Guide!""","""Earn 80% Commission Promoting The Hormone Balance Blueprint Mastery Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MAKE_MONEY,13,
1247,"""Earn 80% Commission Promoting AI Automation for Profit in 30 Days!""","""Earn 80% Commission Promoting AI Automation for Profit in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,FINANCIAL|MAKE_MONEY,13,
1248,"""Earn 80% Commission Promoting The Hormone Balance Blueprint for Busy People!""","""Earn 80% Commission Promoting The Hormone Balance Blueprint for Busy People!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MAKE_MONEY,13,
1249,"""Earn 80% Commission Promoting AI Content Empire for Busy People!""","""Earn 80% Commission Promoting AI Content Empire for Busy People!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,survival-preparedness,MAKE_MONEY|SURVIVAL_FEAR,13,
1250,"""Earn 80% Commission Promoting Dropshipping Domination Without Experience!""","""Earn 80% Commission Promoting Dropshipping Domination Without Experience!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1251,"""Earn 80% Commission Promoting Profitable Steps to Consistent Results Online!""","""Earn 80% Commission Promoting Profitable Steps to Consistent Results Online!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1252,"""Earn 80% Commission Promoting Dropshipping Domination Mastery Guide!""","""Earn 80% Commission Promoting Dropshipping Domination Mastery Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1253,"""Earn 80% Commission Promoting Prompt Engineering for Profit in 30 Days!""","""Earn 80% Commission Promoting Prompt Engineering for Profit in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,FINANCIAL|MAKE_MONEY,13,
1254,"""Earn 80% Commission Promoting The 30-Day Body Transformation Blueprint!""","""Earn 80% Commission Promoting The 30-Day Body Transformation Blueprint!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1255,"""Earn 80% Commission Promoting Ultimate Digital Marketing Guide!""","""Earn 80% Commission Promoting Ultimate Digital Marketing Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1256,"""Earn 80% Commission Promoting Digital Products Goldmine for Busy People!""","""Earn 80% Commission Promoting Digital Products Goldmine for Busy People!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1257,"""Earn 80% Commission Promoting ChatGPT Cash Machine Mastery Guide!""","""Earn 80% Commission Promoting ChatGPT Cash Machine Mastery Guide!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1258,"""Earn 80% Commission Promoting Social Media Business Blueprint for Women!""","""Earn 80% Commission Promoting Social Media Business Blueprint for Women!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1259,"""Earn 80% Commission Promoting Blood Sugar Balance Blueprint Without Experience!""","""Earn 80% Commission Promoting Blood Sugar Balance Blueprint Without Experience!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MEDICAL|MAKE_MONEY,13,
1260,"""Earn 80% Commission Promoting Build and Sell AI Tools for Women!""","""Earn 80% Commission Promoting Build and Sell AI Tools for Women!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1261,"""Earn 80% Commission Promoting Social Media Business Blueprint in 30 Days!""","""Earn 80% Commission Promoting Social Media Business Blueprint in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1262,"""Earn 80% Commission Promoting The 30-Day AI-Powered Fasting and Movement Jumpstart!""","""Earn 80% Commission Promoting The 30-Day AI-Powered Fasting and Movement Jumpstart!""",LOW,Member area and video courses,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1263,"""Earn 80% Commission Promoting AI-Powered Micro SaaS Starter!""","""Earn 80% Commission Promoting AI-Powered Micro SaaS Starter!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1264,"""Earn 80% Commission Promoting Digital Products Goldmine for Beginners!""","""Earn 80% Commission Promoting Digital Products Goldmine for Beginners!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1265,"""Earn 80% Commission Promoting Blogging for Profit on a Budget!""","""Earn 80% Commission Promoting Blogging for Profit on a Budget!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,FINANCIAL|MAKE_MONEY,13,
1266,"""Earn 80% Commission Promoting Respiratory and Lung Health Guide After 40!""","""Earn 80% Commission Promoting Respiratory and Lung Health Guide After 40!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1267,"""Earn 80% Commission Promoting Sleep Better Tonight for Beginners!""","""Earn 80% Commission Promoting Sleep Better Tonight for Beginners!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,mental-wellbeing,MAKE_MONEY,13,
1268,"""Earn 80% Commission Promoting The Metabolism Reset Plan Without Experience!""","""Earn 80% Commission Promoting The Metabolism Reset Plan Without Experience!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MEDICAL|MAKE_MONEY,13,
1269,"""Earn 80% Commission Promoting AI Chatbot Side Hustle!""","""Earn 80% Commission Promoting AI Chatbot Side Hustle!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1270,"""Earn 80% Commission Promoting AI Design and Art Business After 40!""","""Earn 80% Commission Promoting AI Design and Art Business After 40!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1271,"""Earn 80% Commission Promoting Social Media Business Blueprint After 40!""","""Earn 80% Commission Promoting Social Media Business Blueprint After 40!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1272,"""Earn 80% Commission Promoting Virtual Assistant Career Launchpad for Beginners!""","""Earn 80% Commission Promoting Virtual Assistant Career Launchpad for Beginners!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1273,"""Earn 80% Commission Promoting AI Profit Playbook for Beginners!""","""Earn 80% Commission Promoting AI Profit Playbook for Beginners!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,FINANCIAL|MAKE_MONEY,13,
1274,"""Earn 80% Commission Promoting YouTube Automation Blueprint!""","""Earn 80% Commission Promoting YouTube Automation Blueprint!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1275,"""Earn 80% Commission Promoting Blood Sugar Balance Blueprint After 40!""","""Earn 80% Commission Promoting Blood Sugar Balance Blueprint After 40!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,health-supplement,SUPPLEMENT|MEDICAL|MAKE_MONEY,13,
1276,"""Earn 80% Commission Promoting Digital Products Goldmine in 30 Days!""","""Earn 80% Commission Promoting Digital Products Goldmine in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,make-money-online,MAKE_MONEY,13,
1277,"""Earn 80% Commission Promoting Heart Health Mastery in 30 Days!""","""Earn 80% Commission Promoting Heart Health Mastery in 30 Days!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1278,"""Earn 80% Commission Promoting AI Business Accelerator!""","""Earn 80% Commission Promoting AI Business Accelerator!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
1279,"""Earn 80% Commission Promoting Social Media Business Blueprint on a Budget!""","""Earn 80% Commission Promoting Social Media Business Blueprint on a Budget!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1280,"""Earn 80% Commission Promoting AI-Powered 30-Day Beginner Fitness Jumpstart!""","""Earn 80% Commission Promoting AI-Powered 30-Day Beginner Fitness Jumpstart!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,fitness,MAKE_MONEY,13,
1281,"""Earn 80% Commission Promoting Understanding Hypertension!""","""Earn 80% Commission Promoting Understanding Hypertension!""",MEDIUM,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,other,MAKE_MONEY,13,
1282,"""Earn 80% Commission Promoting AI Design and Art Business for Busy People!""","""Earn 80% Commission Promoting AI Design and Art Business for Busy People!""",LOW,E-books,Fitlifesolutions,37.0,percent,80.0,UNKNOWN,29.6,UNKNOWN,UNKNOWN,Promote now,YES,22.0,2026-08-02,ai-software,MAKE_MONEY,13,
